timestamp,open,high,low,close,volume
1788568440000,79649.16000000,79649.66000000,79642.29000000,79649.66000000,0.00023000
1788568500000,79649.66000000,79649.66000000,79647.27000000,79647.27000000,0.00041000
1788568560000,79647.27000000,79647.27000000,79647.27000000,79647.27000000,0.00039000
1788568620000,79647.27000000,79647.27000000,79635.18000000,79635.18000000,0.00036000
1788568680000,79635.18000000,79637.62000000,79635.18000000,79635.18000000,0.00047000
1788568740000,79635.18000000,79642.34000000,79635.18000000,79642.34000000,0.00044000
1788568800000,79642.34000000,79660.21000000,79642.34000000,79660.21000000,0.00037000
1788568860000,79667.04000000,79670.68000000,79652.11000000,79652.11000000,0.00090000
1788568920000,79653.00000000,79664.33000000,79653.00000000,79664.33000000,0.00036000
1788568980000,79664.33000000,79664.33000000,79653.19000000,79658.19000000,0.00035000
1788569040000,79658.70000000,79658.70000000,79626.52000000,79631.15000000,0.00039000
1788569100000,79631.15000000,79631.15000000,79598.58000000,79598.58000000,0.00034000
1788569160000,79608.60000000,79612.58000000,79581.73000000,79582.58000000,0.00507000
1788569220000,79580.34000000,79603.83000000,79567.15000000,79601.29000000,0.00693000
1788569280000,79601.29000000,79601.29000000,79601.29000000,79601.29000000,0.00059000
1788569340000,79601.29000000,79601.29000000,79601.29000000,79601.29000000,0.00045000
1788569400000,79601.29000000,79610.18000000,79601.29000000,79610.18000000,0.00064000
1788569460000,79610.18000000,79622.69000000,79610.18000000,79622.69000000,0.00059000
1788569520000,79626.86000000,79646.03000000,79626.86000000,79646.03000000,0.00047000
1788569580000,79644.01000000,79644.01000000,79615.42000000,79616.33000000,0.00045000
1788569640000,79628.56000000,79638.99000000,79628.55000000,79638.99000000,0.00031000
1788569700000,79638.99000000,79643.34000000,79599.30000000,79606.36000000,0.00704000
1788569760000,79593.24000000,79604.36000000,79579.68000000,79594.11000000,0.00063000
1788569820000,79595.08000000,79607.31000000,79594.11000000,79607.31000000,0.00178000
1788569880000,79603.33000000,79607.31000000,79569.48000000,79569.48000000,0.00622000
1788569940000,79564.24000000,79564.24000000,79547.44000000,79562.78000000,0.00111000
1788570000000,79582.58000000,79582.58000000,79582.58000000,79582.58000000,0.00103000
1788570060000,79582.58000000,79582.58000000,79573.22000000,79576.48000000,0.00116000
1788570120000,79575.49000000,79577.28000000,79550.80000000,79554.48000000,0.00072000
1788570180000,79556.67000000,79601.63000000,79553.97000000,79601.63000000,0.03608000
1788570240000,79601.63000000,79603.47000000,79601.63000000,79603.47000000,0.00102000
1788570300000,79613.43000000,79615.60000000,79603.34000000,79615.60000000,0.00143000
1788570360000,79598.17000000,79602.13000000,79586.64000000,79586.64000000,0.00840000
1788570420000,79596.13000000,79618.28000000,79596.13000000,79618.28000000,0.00186000
1788570480000,79626.93000000,79632.85000000,79626.93000000,79630.88000000,0.00086000
1788570540000,79636.32000000,79644.80000000,79636.32000000,79641.27000000,0.00390000
1788570600000,79641.27000000,79662.42000000,79641.27000000,79654.86000000,0.00068000
1788570660000,79662.81000000,79668.86000000,79662.81000000,79668.86000000,0.00071000
1788570720000,79668.86000000,79672.83000000,79638.86000000,79650.12000000,0.00076000
1788570780000,79667.60000000,79672.88000000,79665.26000000,79671.71000000,0.00068000
1788570840000,79680.59000000,79680.59000000,79610.50000000,79617.78000000,0.03899000
1788570900000,79624.16000000,79624.16000000,79624.16000000,79624.16000000,0.00127000
1788570960000,79633.84000000,79642.12000000,79633.84000000,79642.12000000,0.00176000
1788571020000,79642.12000000,79666.52000000,79642.12000000,79661.96000000,0.00205000
1788571080000,79664.72000000,79664.72000000,79662.36000000,79662.36000000,0.00153000
1788571140000,79662.36000000,79671.21000000,79655.18000000,79671.21000000,0.00125000
1788571200000,79687.60000000,79687.60000000,79655.37000000,79655.37000000,0.00176000
1788571260000,79650.86000000,79667.89000000,79650.86000000,79661.89000000,0.00845000
1788571320000,79660.62000000,79660.62000000,79634.47000000,79634.47000000,0.00085000
1788571380000,79634.47000000,79643.57000000,79634.47000000,79643.57000000,0.00101000
1788571440000,79640.14000000,79666.96000000,79640.14000000,79666.96000000,0.00231000
1788571500000,79663.67000000,79672.53000000,79646.54000000,79646.54000000,0.00355000
1788571560000,79651.53000000,79651.53000000,79626.67000000,79635.42000000,0.00093000
1788571620000,79615.83000000,79626.02000000,79615.83000000,79616.01000000,0.00138000
1788571680000,79616.01000000,79616.01000000,79588.88000000,79588.88000000,0.00096000
1788571740000,79603.67000000,79695.65000000,79603.67000000,79693.13000000,0.03560000
1788571800000,79693.13000000,79693.91000000,79672.81000000,79693.91000000,0.00653000
1788571860000,79689.26000000,79689.26000000,79673.25000000,79676.35000000,0.00505000
1788571920000,79687.43000000,79702.30000000,79687.43000000,79702.30000000,0.00196000
1788571980000,79696.84000000,79696.84000000,79672.38000000,79672.38000000,0.00472000
1788572040000,79672.38000000,79672.38000000,79672.38000000,79672.38000000,0.00186000
1788572100000,79672.38000000,79672.38000000,79649.45000000,79656.73000000,0.00087000
1788572160000,79664.13000000,79664.13000000,79608.66000000,79622.26000000,0.01449000
1788572220000,79629.79000000,79654.25000000,79629.79000000,79654.25000000,0.00162000
1788572280000,79654.25000000,79658.23000000,79654.25000000,79654.25000000,0.00160000
1788572340000,79620.20000000,79620.20000000,79620.20000000,79620.20000000,0.00120000
1788572400000,79620.20000000,79663.77000000,79620.20000000,79663.77000000,0.00137000
1788572460000,79663.77000000,79671.21000000,79663.77000000,79671.21000000,0.00084000
1788572520000,79671.21000000,79671.21000000,79654.36000000,79654.36000000,0.00083000
1788572580000,79651.93000000,79658.34000000,79620.09000000,79620.09000000,0.00261000
1788572640000,79616.28000000,79631.32000000,79616.28000000,79631.32000000,0.02596000
1788572700000,79639.93000000,79649.80000000,79639.93000000,79643.34000000,0.00232000
1788572760000,79637.87000000,79662.19000000,79637.87000000,79662.19000000,0.00159000
1788572820000,79662.19000000,79662.19000000,79662.19000000,79662.19000000,0.00162000
1788572880000,79657.97000000,79659.63000000,79606.38000000,79609.69000000,0.00743000
1788572940000,79607.13000000,79614.69000000,79582.18000000,79588.07000000,0.01305000
1788573000000,79580.24000000,79580.24000000,79570.53000000,79570.53000000,0.00148000
1788573060000,79561.65000000,79576.61000000,79561.65000000,79576.61000000,0.00165000
1788573120000,79576.61000000,79592.36000000,79576.61000000,79590.25000000,0.00100000
1788573180000,79588.26000000,79590.24000000,79588.26000000,79589.29000000,0.00398000
1788573240000,79590.24000000,79590.25000000,79586.22000000,79590.25000000,0.00173000
1788573300000,79585.93000000,79585.93000000,79560.31000000,79560.31000000,0.00050000
1788573360000,79564.16000000,79564.16000000,79564.16000000,79564.16000000,0.00049000
1788573420000,79560.39000000,79561.50000000,79560.39000000,79561.50000000,0.00047000
1788573480000,79542.50000000,79546.85000000,79542.50000000,79543.04000000,0.00063000
1788573540000,79541.55000000,79543.04000000,79530.02000000,79536.54000000,0.00046000
1788573600000,79530.54000000,79530.54000000,79500.00000000,79500.00000000,0.00240000
1788573660000,79500.00000000,79500.00000000,79500.00000000,79500.00000000,0.00049000
1788573720000,79500.00000000,79500.00000000,79500.00000000,79500.00000000,0.00031000
1788573780000,79500.00000000,79500.01000000,79475.17000000,79475.17000000,0.00199000
1788573840000,79493.71000000,79501.85000000,79491.69000000,79501.85000000,0.00038000
1788573900000,79511.59000000,79520.03000000,79511.59000000,79520.03000000,0.00033000
1788573960000,79502.68000000,79519.27000000,79502.68000000,79519.27000000,0.00038000
1788574020000,79521.94000000,79522.96000000,79521.94000000,79522.96000000,0.00084000
1788574080000,79527.05000000,79531.39000000,79521.93000000,79530.13000000,0.00792000
1788574140000,79534.09000000,79542.95000000,79530.13000000,79542.95000000,0.02611000
1788574200000,79562.36000000,79564.62000000,79552.43000000,79564.62000000,0.00733000
1788574260000,79570.42000000,79571.49000000,79564.26000000,79564.26000000,0.00188000
1788574320000,79563.76000000,79573.79000000,79563.76000000,79573.79000000,0.00069000
1788574380000,79578.71000000,79578.71000000,79570.51000000,79574.74000000,0.00137000
1788574440000,79561.76000000,79561.76000000,79561.76000000,79561.76000000,0.00051000
1788574500000,79561.76000000,79570.84000000,79561.76000000,79570.84000000,0.00683000
1788574560000,79568.11000000,79568.11000000,79568.11000000,79568.11000000,0.00035000
1788574620000,79568.11000000,79569.75000000,79568.11000000,79569.75000000,0.00044000
1788574680000,79569.75000000,79577.34000000,79569.75000000,79577.34000000,0.00040000
1788574740000,79577.34000000,79581.31000000,79577.34000000,79577.34000000,0.00230000
1788574800000,79581.31000000,79581.31000000,79548.85000000,79548.85000000,0.00044000
1788574860000,79551.58000000,79574.42000000,79548.17000000,79574.42000000,0.00045000
1788574920000,79574.41000000,79577.43000000,79574.41000000,79577.43000000,0.00028000
1788574980000,79576.48000000,79577.80000000,79576.48000000,79577.80000000,0.00029000
1788575040000,79583.21000000,79589.93000000,79575.15000000,79585.54000000,0.00221000
1788575100000,79585.54000000,79587.99000000,79585.54000000,79587.99000000,0.00040000
1788575160000,79587.99000000,79590.01000000,79587.99000000,79590.01000000,0.00036000
1788575220000,79593.98000000,79593.98000000,79590.01000000,79592.24000000,0.00037000
1788575280000,79529.94000000,79529.94000000,79525.45000000,79525.45000000,0.00035000
1788575340000,79527.83000000,79527.83000000,79508.31000000,79513.78000000,0.00969000
1788575400000,79521.46000000,79556.37000000,79521.46000000,79556.37000000,0.00049000
1788575460000,79556.38000000,79556.38000000,79556.38000000,79556.38000000,0.00035000
1788575520000,79556.38000000,79556.38000000,79556.38000000,79556.38000000,0.00052000
1788575580000,79556.38000000,79556.38000000,79515.04000000,79515.21000000,0.00040000
1788575640000,79533.52000000,79569.25000000,79533.52000000,79569.25000000,0.00691000
1788575700000,79569.25000000,79569.25000000,79558.07000000,79558.07000000,0.00342000
1788575760000,79558.07000000,79583.13000000,79558.07000000,79583.13000000,0.00049000
1788575820000,79579.59000000,79595.91000000,79579.59000000,79595.62000000,0.00672000
1788575880000,79595.62000000,79595.62000000,79595.62000000,79595.62000000,0.00039000
1788575940000,79587.05000000,79587.05000000,79587.05000000,79587.05000000,0.00041000
1788576000000,79592.84000000,79593.77000000,79592.84000000,79593.77000000,0.00087000
1788576060000,79596.80000000,79612.76000000,79596.80000000,79612.76000000,0.00072000
1788576120000,79612.69000000,79614.92000000,79612.69000000,79614.92000000,0.00079000
1788576180000,79614.92000000,79614.92000000,79614.92000000,79614.92000000,0.00082000
1788576240000,79614.92000000,79614.92000000,79614.92000000,79614.92000000,0.00085000
1788576300000,79614.92000000,79614.92000000,79592.41000000,79598.41000000,0.00059000
1788576360000,79581.96000000,79581.96000000,79555.31000000,79555.31000000,0.00064000
1788576420000,79554.45000000,79568.01000000,79554.45000000,79566.94000000,0.00081000
1788576480000,79566.94000000,79566.94000000,79566.94000000,79566.94000000,0.00080000
1788576540000,79566.94000000,79566.94000000,79561.05000000,79563.60000000,0.00827000
1788576600000,79563.60000000,79563.68000000,79530.54000000,79538.92000000,0.00747000
1788576660000,79536.67000000,79536.68000000,79530.06000000,79531.13000000,0.01896000
1788576720000,79546.06000000,79546.73000000,79546.06000000,79546.73000000,0.00178000
1788576780000,79546.73000000,79553.61000000,79546.73000000,79553.61000000,0.00134000
1788576840000,79553.62000000,79554.61000000,79553.62000000,79554.61000000,0.00141000
1788576900000,79554.61000000,79554.61000000,79554.61000000,79554.61000000,0.00110000
1788576960000,79554.61000000,79559.03000000,79554.61000000,79559.03000000,0.00104000
1788577020000,79559.03000000,79565.27000000,79559.03000000,79565.27000000,0.00083000
1788577080000,79565.27000000,79565.27000000,79565.20000000,79565.20000000,0.00774000
1788577140000,79565.20000000,79565.20000000,79565.20000000,79565.20000000,0.00165000
1788577200000,79565.20000000,79565.20000000,79562.71000000,79562.71000000,0.00106000
1788577260000,79562.71000000,79562.71000000,79562.71000000,79562.71000000,0.00093000
1788577320000,79562.71000000,79566.67000000,79538.36000000,79538.36000000,0.01350000
1788577380000,79544.62000000,79544.62000000,79544.62000000,79544.62000000,0.00115000
1788577440000,79544.60000000,79544.60000000,79544.59000000,79544.59000000,0.00108000
1788577500000,79544.59000000,79547.85000000,79544.59000000,79544.78000000,0.00234000
1788577560000,79545.04000000,79545.04000000,79545.04000000,79545.04000000,0.00092000
1788577620000,79545.04000000,79547.85000000,79532.45000000,79532.45000000,0.00567000
1788577680000,79532.45000000,79532.45000000,79529.45000000,79529.45000000,0.00096000
1788577740000,79527.12000000,79531.09000000,79521.93000000,79521.93000000,0.00105000
1788577800000,79500.75000000,79543.26000000,79500.75000000,79543.26000000,0.00735000
1788577860000,79543.26000000,79543.26000000,79539.94000000,79539.94000000,0.00109000
1788577920000,79539.94000000,79547.71000000,79539.94000000,79547.71000000,0.00214000
1788577980000,79540.81000000,79543.74000000,79540.81000000,79543.74000000,0.00096000
1788578040000,79543.74000000,79550.00000000,79543.74000000,79543.75000000,0.00246000
1788578100000,79545.78000000,79585.65000000,79545.78000000,79585.65000000,0.67911000
1788578160000,79585.65000000,79613.50000000,79585.65000000,79608.93000000,0.01771000
1788578220000,79608.91000000,79608.91000000,79564.54000000,79580.26000000,0.02618000
1788578280000,79578.82000000,79586.43000000,79578.48000000,79578.48000000,0.01763000
1788578340000,79588.88000000,79588.89000000,79588.88000000,79588.89000000,0.00544000
1788578400000,79588.89000000,79588.89000000,79588.89000000,79588.89000000,0.00485000
1788578460000,79588.89000000,79588.89000000,79578.21000000,79584.90000000,0.00239000
1788578520000,79568.44000000,79569.43000000,79568.44000000,79569.43000000,0.00219000
1788578580000,79568.44000000,79568.44000000,79568.44000000,79568.44000000,0.00145000
1788578640000,79596.03000000,79596.16000000,79596.03000000,79596.16000000,0.00228000
1788578700000,79596.03000000,79596.03000000,79589.07000000,79589.07000000,0.00210000
1788578760000,79586.95000000,79586.95000000,79586.95000000,79586.95000000,0.00203000
1788578820000,79586.95000000,79586.95000000,79586.95000000,79586.95000000,0.00171000
1788578880000,79586.95000000,79596.04000000,79586.95000000,79596.04000000,0.00267000
1788578940000,79590.89000000,79590.89000000,79586.93000000,79586.93000000,0.00190000
1788579000000,79589.12000000,79592.09000000,79589.12000000,79592.09000000,0.00244000
1788579060000,79592.09000000,79597.72000000,79592.09000000,79597.72000000,0.00294000
1788579120000,79596.97000000,79596.97000000,79596.97000000,79596.97000000,0.00398000
1788579180000,79596.97000000,79596.97000000,79596.00000000,79596.00000000,0.00510000
1788579240000,79596.00000000,79596.03000000,79596.00000000,79596.03000000,0.00400000
1788579300000,79596.03000000,79597.02000000,79596.03000000,79597.02000000,0.00409000
1788579360000,79597.02000000,79600.00000000,79597.02000000,79597.02000000,0.01958000
1788579420000,79597.02000000,79600.00000000,79597.02000000,79598.64000000,0.02060000
1788579480000,79598.64000000,79627.09000000,79598.64000000,79627.09000000,0.29015000
1788579540000,79622.48000000,79622.48000000,79616.28000000,79616.28000000,0.00814000
1788579600000,79616.28000000,79620.26000000,79616.28000000,79616.28000000,0.01250000
1788579660000,79616.28000000,79616.28000000,79616.28000000,79616.28000000,0.01354000
1788579720000,79616.28000000,79616.28000000,79616.28000000,79616.28000000,0.00487000
1788579780000,79616.28000000,79616.28000000,79616.28000000,79616.28000000,0.00205000
1788579840000,79616.28000000,79618.93000000,79616.28000000,79618.93000000,0.00326000
1788579900000,79619.00000000,79619.00000000,79619.00000000,79619.00000000,0.00062000
1788579960000,79619.00000000,79619.00000000,79619.00000000,79619.00000000,0.00000000
1788580020000,79619.00000000,79619.00000000,79619.00000000,79619.00000000,0.00000000
1788580080000,79619.00000000,79619.00000000,79619.00000000,79619.00000000,0.00000000
1788580140000,79619.00000000,79619.00000000,79619.00000000,79619.00000000,0.00000000
1788580200000,79619.00000000,79619.00000000,79619.00000000,79619.00000000,0.00000000
1788580260000,79619.00000000,79619.00000000,79619.00000000,79619.00000000,0.00000000
1788580320000,79609.63000000,79609.63000000,79609.63000000,79609.63000000,0.00031000
1788580380000,79609.63000000,79609.63000000,79604.24000000,79604.24000000,0.00227000
1788580440000,79604.24000000,79604.24000000,79604.24000000,79604.24000000,0.00000000
1788580500000,79600.99000000,79600.99000000,79597.62000000,79597.62000000,0.00138000
1788580560000,79597.62000000,79597.62000000,79597.62000000,79597.62000000,0.00000000
1788580620000,79597.62000000,79597.62000000,79597.62000000,79597.62000000,0.00000000
1788580680000,79597.62000000,79597.62000000,79597.62000000,79597.62000000,0.00000000
1788580740000,79597.62000000,79597.62000000,79597.62000000,79597.62000000,0.00000000
1788580800000,79585.75000000,79585.75000000,79579.61000000,79579.61000000,0.01255000
1788580860000,79558.24000000,79558.24000000,79544.43000000,79544.43000000,0.02245000
1788580920000,79544.43000000,79544.43000000,79544.43000000,79544.43000000,0.00000000
1788580980000,79542.28000000,79542.28000000,79542.28000000,79542.28000000,0.00628000
1788581040000,79542.28000000,79542.28000000,79542.28000000,79542.28000000,0.00000000
1788581100000,79576.41000000,79579.19000000,79576.41000000,79579.19000000,0.01089000
1788581160000,79579.19000000,79579.19000000,79579.19000000,79579.19000000,0.00000000
1788581220000,79588.64000000,79588.64000000,79575.30000000,79575.30000000,0.00042000
1788581280000,79575.30000000,79575.30000000,79575.30000000,79575.30000000,0.00000000
1788581340000,79591.23000000,79591.23000000,79584.49000000,79584.49000000,0.00653000
1788581400000,79584.49000000,79584.49000000,79584.49000000,79584.49000000,0.00000000
1788581460000,79584.49000000,79584.49000000,79584.49000000,79584.49000000,0.00000000
1788581520000,79505.24000000,79515.84000000,79505.24000000,79515.84000000,0.00478000
1788581580000,79515.84000000,79515.84000000,79515.84000000,79515.84000000,0.00000000
1788581640000,79515.84000000,79515.84000000,79515.84000000,79515.84000000,0.00000000
1788581700000,79546.28000000,79546.28000000,79543.73000000,79543.73000000,0.00125000
1788581760000,79543.73000000,79543.73000000,79543.73000000,79543.73000000,0.00000000
1788581820000,79542.68000000,79579.92000000,79542.68000000,79571.03000000,0.00491000
1788581880000,79571.03000000,79571.03000000,79571.03000000,79571.03000000,0.01086000
1788581940000,79571.03000000,79571.03000000,79571.03000000,79571.03000000,0.00000000
1788582000000,79571.03000000,79571.03000000,79571.03000000,79571.03000000,0.00000000
1788582060000,79571.03000000,79571.03000000,79571.03000000,79571.03000000,0.00000000
1788582120000,79571.03000000,79571.03000000,79571.03000000,79571.03000000,0.00000000
1788582180000,79571.03000000,79571.03000000,79571.03000000,79571.03000000,0.00000000
1788582240000,79571.03000000,79571.03000000,79571.03000000,79571.03000000,0.00000000
1788582300000,79571.03000000,79571.03000000,79571.03000000,79571.03000000,0.00000000
1788582360000,79562.77000000,79571.32000000,79562.77000000,79571.32000000,0.00030000
1788582420000,79571.32000000,79571.32000000,79571.32000000,79571.32000000,0.00000000
1788582480000,79571.32000000,79571.32000000,79571.32000000,79571.32000000,0.00000000
1788582540000,79572.68000000,79572.68000000,79559.84000000,79559.84000000,0.01169000
1788582600000,79559.84000000,79559.84000000,79559.84000000,79559.84000000,0.00000000
1788582660000,79544.10000000,79544.37000000,79544.10000000,79544.37000000,0.00199000
1788582720000,79544.37000000,79544.37000000,79544.37000000,79544.37000000,0.00000000
1788582780000,79544.37000000,79544.37000000,79544.37000000,79544.37000000,0.00000000
1788582840000,79557.01000000,79557.01000000,79557.01000000,79557.01000000,0.00032000
1788582900000,79542.27000000,79542.27000000,79542.27000000,79542.27000000,0.01127000
1788582960000,79537.17000000,79537.17000000,79536.60000000,79536.60000000,0.02084000
1788583020000,79536.60000000,79536.60000000,79536.60000000,79536.60000000,0.00000000
1788583080000,79536.60000000,79536.60000000,79536.60000000,79536.60000000,0.00000000
1788583140000,79536.60000000,79536.60000000,79536.60000000,79536.60000000,0.00000000
1788583200000,79536.60000000,79536.60000000,79536.60000000,79536.60000000,0.00000000
1788583260000,79536.60000000,79536.60000000,79536.60000000,79536.60000000,0.00000000
1788583320000,79536.60000000,79536.60000000,79536.60000000,79536.60000000,0.00000000
1788583380000,79536.60000000,79536.60000000,79536.60000000,79536.60000000,0.00000000
1788583440000,79527.21000000,79527.21000000,79527.21000000,79527.21000000,0.00011000
1788583500000,79535.75000000,79535.75000000,79530.55000000,79533.58000000,0.01238000
1788583560000,79533.58000000,79533.58000000,79533.58000000,79533.58000000,0.00000000
1788583620000,79533.58000000,79533.58000000,79533.58000000,79533.58000000,0.00000000
1788583680000,79513.81000000,79518.18000000,79499.90000000,79510.73000000,0.04880000
1788583740000,79510.73000000,79510.73000000,79510.73000000,79510.73000000,0.00000000
1788583800000,79567.21000000,79567.21000000,79523.41000000,79523.41000000,0.00045000
1788583860000,79523.40000000,79523.40000000,79523.40000000,79523.40000000,0.00132000
1788583920000,79523.40000000,79523.40000000,79523.40000000,79523.40000000,0.00000000
1788583980000,79512.52000000,79514.91000000,79512.52000000,79514.91000000,0.04250000
1788584040000,79551.24000000,79551.24000000,79550.83000000,79550.83000000,0.01399000
1788584100000,79550.83000000,79550.83000000,79550.83000000,79550.83000000,0.00000000
1788584160000,79550.83000000,79550.83000000,79550.83000000,79550.83000000,0.00000000
1788584220000,79544.03000000,79545.59000000,79534.66000000,79534.66000000,0.00373000
1788584280000,79534.66000000,79534.66000000,79534.66000000,79534.66000000,0.00000000
1788584340000,79490.29000000,79503.11000000,79490.29000000,79503.11000000,0.01508000
1788584400000,79503.10000000,79503.10000000,79503.10000000,79503.10000000,0.00058000
1788584460000,79503.10000000,79503.10000000,79503.10000000,79503.10000000,0.00000000
1788584520000,79508.63000000,79508.63000000,79484.49000000,79484.49000000,0.00033000
1788584580000,79453.11000000,79455.65000000,79453.11000000,79454.03000000,0.00120000
1788584640000,79450.08000000,79450.08000000,79450.08000000,79450.08000000,0.00011000
1788584700000,79472.39000000,79472.39000000,79472.39000000,79472.39000000,0.00125000
1788584760000,79472.39000000,79472.39000000,79472.39000000,79472.39000000,0.00000000
1788584820000,79478.48000000,79478.48000000,79474.51000000,79474.51000000,0.00126000
1788584880000,79456.15000000,79480.23000000,79456.15000000,79480.23000000,0.00281000
1788584940000,79484.37000000,79484.37000000,79461.00000000,79464.94000000,0.00077000
1788585000000,79464.94000000,79464.94000000,79464.94000000,79464.94000000,0.00000000
1788585060000,79464.94000000,79464.94000000,79464.94000000,79464.94000000,0.00000000
1788585120000,79552.68000000,79552.68000000,79552.68000000,79552.68000000,0.00074000
1788585180000,79552.68000000,79552.68000000,79552.68000000,79552.68000000,0.00000000
1788585240000,79564.56000000,79564.56000000,79556.30000000,79556.30000000,0.00013000
1788585300000,79556.12000000,79562.69000000,79556.12000000,79562.69000000,0.00094000
1788585360000,79562.69000000,79562.69000000,79562.69000000,79562.69000000,0.00000000
1788585420000,79562.69000000,79562.69000000,79562.69000000,79562.69000000,0.00000000
1788585480000,79574.68000000,79574.68000000,79567.26000000,79567.26000000,0.00648000
1788585540000,79527.76000000,79571.10000000,79527.76000000,79571.10000000,0.00020000
1788585600000,79571.10000000,79571.10000000,79571.10000000,79571.10000000,0.00000000
1788585660000,79544.82000000,79546.83000000,79544.82000000,79546.83000000,0.00251000
1788585720000,79546.82000000,79546.82000000,79546.82000000,79546.82000000,0.00010000
1788585780000,79546.82000000,79546.82000000,79546.82000000,79546.82000000,0.00000000
1788585840000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00010000
1788585900000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788585960000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586020000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586080000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586140000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586200000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586260000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586320000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586380000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586440000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586500000,79506.26000000,79506.26000000,79506.26000000,79506.26000000,0.00000000
1788586560000,79600.51000000,79600.51000000,79563.40000000,79571.53000000,0.00528000
1788586620000,79579.01000000,79579.01000000,79577.70000000,79577.70000000,0.02852000
1788586680000,79577.70000000,79577.70000000,79577.70000000,79577.70000000,0.00000000
1788586740000,79577.70000000,79577.70000000,79577.70000000,79577.70000000,0.00000000
1788586800000,79577.71000000,79577.71000000,79577.71000000,79577.71000000,0.00025000
1788586860000,79577.71000000,79577.71000000,79577.71000000,79577.71000000,0.02487000
1788586920000,79577.71000000,79577.71000000,79577.71000000,79577.71000000,0.00000000
1788586980000,79577.71000000,79577.71000000,79577.71000000,79577.71000000,0.00000000
1788587040000,79543.06000000,79543.06000000,79542.81000000,79542.81000000,0.00641000
1788587100000,79542.81000000,79542.81000000,79542.81000000,79542.81000000,0.00000000
1788587160000,79499.42000000,79514.54000000,79499.42000000,79514.54000000,0.00026000
1788587220000,79514.53000000,79514.53000000,79514.53000000,79514.53000000,0.00049000
1788587280000,79514.53000000,79514.53000000,79514.53000000,79514.53000000,0.00000000
1788587340000,79514.53000000,79514.53000000,79514.53000000,79514.53000000,0.00000000
1788587400000,79494.51000000,79503.16000000,79494.51000000,79503.16000000,0.01146000
1788587460000,79503.16000000,79503.16000000,79503.16000000,79503.16000000,0.00000000
1788587520000,79549.76000000,79549.76000000,79543.51000000,79543.51000000,0.00020000
1788587580000,79570.43000000,79570.43000000,79564.94000000,79564.94000000,0.00853000
1788587640000,79564.94000000,79564.94000000,79564.94000000,79564.94000000,0.00000000
1788587700000,79564.94000000,79564.94000000,79564.94000000,79564.94000000,0.00000000
1788587760000,79564.94000000,79564.94000000,79564.94000000,79564.94000000,0.00000000
1788587820000,79564.95000000,79604.23000000,79564.95000000,79578.35000000,0.02496000
1788587880000,79578.35000000,79578.35000000,79578.35000000,79578.35000000,0.00000000
1788587940000,79578.35000000,79578.35000000,79578.35000000,79578.35000000,0.00000000
1788588000000,79566.88000000,79575.64000000,79566.88000000,79575.64000000,0.00138000
1788588060000,79575.64000000,79575.64000000,79575.64000000,79575.64000000,0.00000000
1788588120000,79575.64000000,79575.64000000,79575.64000000,79575.64000000,0.00000000
1788588180000,79575.64000000,79575.64000000,79575.64000000,79575.64000000,0.00000000
1788588240000,79604.24000000,79604.24000000,79604.24000000,79604.24000000,0.00013000
1788588300000,79604.24000000,79604.24000000,79604.24000000,79604.24000000,0.02543000
1788588360000,79604.24000000,79604.24000000,79604.24000000,79604.24000000,0.00000000
1788588420000,79604.24000000,79604.24000000,79604.24000000,79604.24000000,0.00000000
1788588480000,79604.23000000,79604.23000000,79564.90000000,79564.90000000,0.00138000
1788588540000,79564.91000000,79564.91000000,79564.91000000,79564.91000000,0.00006000
1788588600000,79585.89000000,79604.24000000,79585.89000000,79604.24000000,0.29094000
1788588660000,79604.24000000,79604.24000000,79604.24000000,79604.24000000,0.00000000
1788588720000,79604.24000000,79604.24000000,79604.24000000,79604.24000000,0.00000000
1788588780000,79625.00000000,79625.00000000,79625.00000000,79625.00000000,0.00262000
1788588840000,79625.00000000,79625.00000000,79625.00000000,79625.00000000,0.00017000
1788588900000,79625.00000000,79625.00000000,79625.00000000,79625.00000000,0.00000000
1788588960000,79624.99000000,79624.99000000,79624.99000000,79624.99000000,0.00006000
1788589020000,79620.24000000,79620.24000000,79620.24000000,79620.24000000,0.00005000
1788589080000,79625.00000000,79625.00000000,79625.00000000,79625.00000000,0.00013000
1788589140000,79625.00000000,79625.00000000,79625.00000000,79625.00000000,0.00000000
1788589200000,79625.00000000,79625.00000000,79625.00000000,79625.00000000,0.00000000
1788589260000,79625.00000000,79625.00000000,79625.00000000,79625.00000000,0.00000000
1788589320000,79625.00000000,79625.00000000,79625.00000000,79625.00000000,0.00000000
